央视频道,#genre#
咪咕视频17,http://36.159.28.196:6610/PLTV/77777777/224/3221225820/index.m3u8?
咪咕视频18,http://36.159.28.196:6610/PLTV/77777777/224/3221225834/index.m3u8?
咪咕视频19,http://36.159.28.196:6610/PLTV/77777777/224/3221225837/index.m3u8?
咪咕视频20,http://36.159.28.196:6610/PLTV/77777777/224/3221225839/index.m3u8?
咪咕视频21,http://36.159.28.196:6610/PLTV/77777777/224/3221225842/index.m3u8?
咪咕视频22,http://36.159.28.196:6610/PLTV/77777777/224/3221225848/index.m3u8?
咪咕视频23,http://36.159.28.196:6610/PLTV/77777777/224/3221225850/index.m3u8?
咪咕视频24,http://36.159.28.196:6610/PLTV/77777777/224/3221225851/index.m3u8?
咪咕视频25,http://36.159.28.196:6610/PLTV/77777777/224/3221225853/index.m3u8?
咪咕视频26,http://36.159.28.196:6610/PLTV/77777777/224/3221225854/index.m3u8?
咪咕视频27,http://36.159.28.196:6610/PLTV/77777777/224/3221225857/index.m3u8?
咪咕视频28,http://36.159.28.196:6610/PLTV/77777777/224/3221225860/index.m3u8?
咪咕视频29,http://36.159.28.196:6610/PLTV/77777777/224/3221225893/index.m3u8?
咪咕视频30,http://36.159.28.196:6610/PLTV/77777777/224/3221225896/index.m3u8?
咪咕视频4K,http://36.159.28.196:6610/PLTV/77777777/224/3221225863/index.m3u8?

咪咕视频1,http://39.135.46.246:6610/PLTV/77777777/224/3221225771/index.m3u8?
咪咕视频2,http://39.135.46.246:6610/PLTV/77777777/224/3221225774/index.m3u8?
咪咕视频3,http://39.135.46.246:6610/PLTV/77777777/224/3221225777/index.m3u8?
咪咕视频4,http://39.135.46.246:6610/PLTV/77777777/224/3221225780/index.m3u8?
咪咕视频5,http://39.135.46.246:6610/PLTV/77777777/224/3221225783/index.m3u8?
咪咕视频6,http://39.135.46.246:6610/PLTV/77777777/224/3221225786/index.m3u8?
咪咕视频7,http://39.135.46.246:6610/PLTV/77777777/224/3221225792/index.m3u8?
咪咕视频8,http://39.135.46.246:6610/PLTV/77777777/224/3221225793/index.m3u8?
咪咕视频9,http://39.135.46.246:6610/PLTV/77777777/224/3221225796/index.m3u8?
咪咕视频10,http://39.135.46.246:6610/PLTV/77777777/224/3221225799/index.m3u8?
咪咕视频11,http://39.135.46.246:6610/PLTV/77777777/224/3221225802/index.m3u8?
咪咕视频12,http://39.135.46.246:6610/PLTV/77777777/224/3221225805/index.m3u8?
咪咕视频13,http://39.135.46.246:6610/PLTV/77777777/224/3221225808/index.m3u8?
咪咕视频14,http://39.135.46.246:6610/PLTV/77777777/224/3221225811/index.m3u8?
咪咕视频15,http://39.135.46.246:6610/PLTV/77777777/224/3221225814/index.m3u8?
咪咕视频16,http://39.135.46.246:6610/PLTV/77777777/224/3221225817/index.m3u8?
咪咕视频17,http://39.135.46.246:6610/PLTV/77777777/224/3221225820/index.m3u8?
咪咕视频18,http://39.135.46.246:6610/PLTV/77777777/224/3221225834/index.m3u8?
咪咕视频19,http://39.135.46.246:6610/PLTV/77777777/224/3221225837/index.m3u8?
咪咕视频20,http://39.135.46.246:6610/PLTV/77777777/224/3221225839/index.m3u8?
咪咕视频21,http://39.135.46.246:6610/PLTV/77777777/224/3221225842/index.m3u8?
咪咕视频22,http://39.135.46.246:6610/PLTV/77777777/224/3221225848/index.m3u8?
咪咕视频23,http://39.135.46.246:6610/PLTV/77777777/224/3221225850/index.m3u8?
咪咕视频24,http://39.135.46.246:6610/PLTV/77777777/224/3221225851/index.m3u8?
咪咕视频25,http://39.135.46.246:6610/PLTV/77777777/224/3221225853/index.m3u8?
咪咕视频26,http://39.135.46.246:6610/PLTV/77777777/224/3221225854/index.m3u8?
咪咕视频27,http://39.135.46.246:6610/PLTV/77777777/224/3221225857/index.m3u8?
咪咕视频28,http://39.135.46.246:6610/PLTV/77777777/224/3221225860/index.m3u8?
咪咕视频29,http://39.135.46.246:6610/PLTV/77777777/224/3221225893/index.m3u8?
咪咕视频30,http://39.135.46.246:6610/PLTV/77777777/224/3221225896/index.m3u8?
咪咕视频4K,http://39.135.46.246:6610/PLTV/77777777/224/3221225863/index.m3u8?

广西频道,#genre#
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225976/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225986/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225938/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225984/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225953/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225944/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226374/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225941/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225767/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225894/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226052/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225987/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225976/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225986/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225938/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225984/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225953/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225944/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226374/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225941/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225767/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225894/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226052/index.m3u8?servicetype=1
广西卫视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225987/index.m3u8?servicetype=1
广西新闻,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226407/index.m3u8?servicetype=1
广西影视,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226336/index.m3u8?servicetype=1
广西移动,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226338/index.m3u8?servicetype=1
广西综艺旅游,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226409/index.m3u8?servicetype=1
广西都市,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226335/index.m3u8?servicetype=1
广西乐思购,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226420/index.m3u8?servicetype=1
南宁新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226341/index.m3u8?servicetype=1
南宁公共,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226340/index.m3u8?servicetype=1
南宁影视娱乐,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226337/index.m3u8?servicetype=1
南宁文旅生活,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226344/index.m3u8?servicetype=1
柳州新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226348/index.m3u8?servicetype=1
柳州科教,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226434/index.m3u8?servicetype=1
桂林新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226343/index.m3u8?servicetype=1
桂林公共频道,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226342/index.m3u8?servicetype=1
桂林科教旅游,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226339/index.m3u8?servicetype=1
梧州新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226349/index.m3u8?servicetype=1
梧州教育生活,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226444/index.m3u8?servicetype=1
北海新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226346/index.m3u8?servicetype=1
北海经济科教,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226431/index.m3u8?servicetype=1
崇左综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226351/index.m3u8?servicetype=1
来宾综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226357/index.m3u8?servicetype=1
贺州综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226352/index.m3u8?servicetype=1
玉林新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226354/index.m3u8?servicetype=1
百色综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226353/index.m3u8?servicetype=1
河池新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226356/index.m3u8?servicetype=1
钦州综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226347/index.m3u8?servicetype=1
钦州公共,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226459/index.m3u8?servicetype=1
防城港新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226350/index.m3u8?servicetype=1
防城港公共,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226441/index.m3u8?servicetype=1
贵港新闻综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226345/index.m3u8?servicetype=1
贵港科教生活,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226424/index.m3u8?servicetype=1

广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225976/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225986/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225938/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225984/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225953/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225944/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221226374/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225941/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225767/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225894/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221226052/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225987/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225976/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225986/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225938/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225984/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225953/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225944/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221226374/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225941/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225767/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225894/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221226052/index.m3u8?
广西卫视,http://36.159.28.196:6610/PLTV/77777777/224/3221225987/index.m3u8?
广西新闻,http://36.159.28.196:6610/PLTV/77777777/224/3221226407/index.m3u8?
广西影视,http://36.159.28.196:6610/PLTV/77777777/224/3221226336/index.m3u8?
广西移动,http://36.159.28.196:6610/PLTV/77777777/224/3221226338/index.m3u8?
广西综艺旅游,http://36.159.28.196:6610/PLTV/77777777/224/3221226409/index.m3u8?
广西都市,http://36.159.28.196:6610/PLTV/77777777/224/3221226335/index.m3u8?
广西乐思购,http://36.159.28.196:6610/PLTV/77777777/224/3221226420/index.m3u8?
南宁新闻综合,http://36.159.28.196:6610/PLTV/77777777/224/3221226341/index.m3u8?
南宁公共,http://36.159.28.196:6610/PLTV/77777777/224/3221226340/index.m3u8?
南宁影视娱乐,http://36.159.28.196:6610/PLTV/77777777/224/3221226337/index.m3u8?
南宁文旅生活,http://36.159.28.196:6610/PLTV/77777777/224/3221226344/index.m3u8?
柳州新闻综合,http://36.159.28.196:6610/PLTV/77777777/224/3221226348/index.m3u8?
柳州科教,http://36.159.28.196:6610/PLTV/77777777/224/3221226434/index.m3u8?
桂林新闻综合,http://36.159.28.196:6610/PLTV/77777777/224/3221226343/index.m3u8?
桂林公共频道,http://36.159.28.196:6610/PLTV/77777777/224/3221226342/index.m3u8?
桂林科教旅游,http://36.159.28.196:6610/PLTV/77777777/224/3221226339/index.m3u8?
梧州新闻综合,http://36.159.28.196:6610/PLTV/77777777/224/3221226349/index.m3u8?
梧州教育生活,http://36.159.28.196:6610/PLTV/77777777/224/3221226444/index.m3u8?
北海新闻综合,http://36.159.28.196:6610/PLTV/77777777/224/3221226346/index.m3u8?
北海经济科教,http://36.159.28.196:6610/PLTV/77777777/224/3221226431/index.m3u8?
崇左综合,http://36.159.28.196:6610/PLTV/77777777/224/3221226351/index.m3u8?
来宾综合,http://36.159.28.196:6610/PLTV/77777777/224/3221226357/index.m3u8?
贺州综合,http://36.159.28.196:6610/PLTV/77777777/224/3221226352/index.m3u8?
玉林新闻综合,http://36.159.28.196:6610/PLTV/77777777/224/3221226354/index.m3u8?
百色综合,http://36.159.28.196:6610/PLTV/77777777/224/3221226353/index.m3u8?
河池新闻综合,http://36.159.28.196:6610/PLTV/77777777/224/3221226356/index.m3u8?
钦州综合,http://36.159.28.196:6610/PLTV/77777777/224/3221226347/index.m3u8?
钦州公共,http://36.159.28.196:6610/PLTV/77777777/224/3221226459/index.m3u8?
防城港新闻综合,http://36.159.28.196:6610/PLTV/77777777/224/3221226350/index.m3u8?
防城港公共,http://36.159.28.196:6610/PLTV/77777777/224/3221226441/index.m3u8?
贵港新闻综合,http://36.159.28.196:6610/PLTV/77777777/224/3221226345/index.m3u8?
贵港科教生活,http://36.159.28.196:6610/PLTV/77777777/224/3221226424/index.m3u8?

广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225976/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225986/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225938/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225984/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225953/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225944/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221226374/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225941/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225767/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225894/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221226052/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225987/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225976/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225986/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225938/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225984/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225953/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225944/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221226374/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225941/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225767/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225894/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221226052/index.m3u8?
广西卫视,http://39.135.46.246:6610/PLTV/77777777/224/3221225987/index.m3u8?
广西新闻,http://39.135.46.246:6610/PLTV/77777777/224/3221226407/index.m3u8?
广西影视,http://39.135.46.246:6610/PLTV/77777777/224/3221226336/index.m3u8?
广西移动,http://39.135.46.246:6610/PLTV/77777777/224/3221226338/index.m3u8?
广西综艺旅游,http://39.135.46.246:6610/PLTV/77777777/224/3221226409/index.m3u8?
广西都市,http://39.135.46.246:6610/PLTV/77777777/224/3221226335/index.m3u8?
广西乐思购,http://39.135.46.246:6610/PLTV/77777777/224/3221226420/index.m3u8?
南宁新闻综合,http://39.135.46.246:6610/PLTV/77777777/224/3221226341/index.m3u8?
南宁公共,http://39.135.46.246:6610/PLTV/77777777/224/3221226340/index.m3u8?
南宁影视娱乐,http://39.135.46.246:6610/PLTV/77777777/224/3221226337/index.m3u8?
南宁文旅生活,http://39.135.46.246:6610/PLTV/77777777/224/3221226344/index.m3u8?
柳州新闻综合,http://39.135.46.246:6610/PLTV/77777777/224/3221226348/index.m3u8?
柳州科教,http://39.135.46.246:6610/PLTV/77777777/224/3221226434/index.m3u8?
桂林新闻综合,http://39.135.46.246:6610/PLTV/77777777/224/3221226343/index.m3u8?
桂林公共频道,http://39.135.46.246:6610/PLTV/77777777/224/3221226342/index.m3u8?
桂林科教旅游,http://39.135.46.246:6610/PLTV/77777777/224/3221226339/index.m3u8?
梧州新闻综合,http://39.135.46.246:6610/PLTV/77777777/224/3221226349/index.m3u8?
梧州教育生活,http://39.135.46.246:6610/PLTV/77777777/224/3221226444/index.m3u8?
北海新闻综合,http://39.135.46.246:6610/PLTV/77777777/224/3221226346/index.m3u8?
北海经济科教,http://39.135.46.246:6610/PLTV/77777777/224/3221226431/index.m3u8?
崇左综合,http://39.135.46.246:6610/PLTV/77777777/224/3221226351/index.m3u8?
来宾综合,http://39.135.46.246:6610/PLTV/77777777/224/3221226357/index.m3u8?
贺州综合,http://39.135.46.246:6610/PLTV/77777777/224/3221226352/index.m3u8?
玉林新闻综合,http://39.135.46.246:6610/PLTV/77777777/224/3221226354/index.m3u8?
百色综合,http://39.135.46.246:6610/PLTV/77777777/224/3221226353/index.m3u8?
河池新闻综合,http://39.135.46.246:6610/PLTV/77777777/224/3221226356/index.m3u8?
钦州综合,http://39.135.46.246:6610/PLTV/77777777/224/3221226347/index.m3u8?
钦州公共,http://39.135.46.246:6610/PLTV/77777777/224/3221226459/index.m3u8?
防城港新闻综合,http://39.135.46.246:6610/PLTV/77777777/224/3221226350/index.m3u8?
防城港公共,http://39.135.46.246:6610/PLTV/77777777/224/3221226441/index.m3u8?
贵港新闻综合,http://39.135.46.246:6610/PLTV/77777777/224/3221226345/index.m3u8?
贵港科教生活,http://39.135.46.246:6610/PLTV/77777777/224/3221226424/index.m3u8?

浙江频道,#genre#
浙江卫视4K超高清,http://play-qukan.cztv.com/live/1758879019692345.m3u8

浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江影视娱乐,http://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8

杭州综合,http://l.cztvcloud.com/channels/lantian/sxchannel01/1080p.m3u8
宁波新闻综合,http://l.cztvcloud.com/channels/lantian/sxchannel02/1080p.m3u8
温州新闻综合,http://l.cztvcloud.com/channels/lantian/sxchannel03/1080p.m3u8
绍兴新闻综合,http://l.cztvcloud.com/channels/lantian/sxchannel04/1080p.m3u8
湖州新闻综合,http://l.cztvcloud.com/channels/lantian/sxchannel05/1080p.m3u8
嘉兴新闻综合,http://l.cztvcloud.com/channels/lantian/sxchannel06/1080p.m3u8
金华新闻综合,http://l.cztvcloud.com/channels/lantian/sxchannel07/1080p.m3u8
衢州新闻综合,http://l.cztvcloud.com/channels/lantian/sxchannel08/1080p.m3u8
丽水新闻综合,http://l.cztvcloud.com/channels/lantian/sxchannel09/1080p.m3u8
台州新闻综合,http://l.cztvcloud.com/channels/lantian/sxchannel10/1080p.m3u8
舟山新闻综合,http://l.cztvcloud.com/channels/lantian/sxchannel11/1080p.m3u8

其他频道,#genre#
广东珠江,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225717/index.m3u8?servicetype=1
纪实科教,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226410/index.m3u8?servicetype=1
纪实科教,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225995/index.m3u8?servicetype=1
纯享4K,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225726/index.m3u8?servicetype=1
至臻视界,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226462/index.m3u8?servicetype=1
凤凰香港,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226321/index.m3u8?servicetype=1
凤凰中文,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226331/index.m3u8?servicetype=1
凤凰资讯,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226324/index.m3u8?servicetype=1
金鹰卡通,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226404/index.m3u8?servicetype=1
嘉佳卡通,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226428/index.m3u8?servicetype=1
卡酷少儿,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226440/index.m3u8?servicetype=1
睛彩篮球,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225961/index.m3u8?servicetype=1
睛彩青少,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226055/index.m3u8?servicetype=1
睛彩广场舞,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226326/index.m3u8?servicetype=1
睛彩竞技,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225972/index.m3u8?servicetype=1
黑莓动画,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225710/index.m3u8?servicetype=1
黑莓电影,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225740/index.m3u8?servicetype=1
啵哒电竞,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225880/index.m3u8?servicetype=1
中国天气,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226443/index.m3u8?servicetype=1

广东珠江,http://36.159.28.196:6610/PLTV/77777777/224/3221225717/index.m3u8?
纪实科教,http://36.159.28.196:6610/PLTV/77777777/224/3221226410/index.m3u8?
纪实科教,http://36.159.28.196:6610/PLTV/77777777/224/3221225995/index.m3u8?
纯享4K,http://36.159.28.196:6610/PLTV/77777777/224/3221225726/index.m3u8?
至臻视界,http://36.159.28.196:6610/PLTV/77777777/224/3221226462/index.m3u8?
凤凰香港,http://36.159.28.196:6610/PLTV/77777777/224/3221226321/index.m3u8?
凤凰中文,http://36.159.28.196:6610/PLTV/77777777/224/3221226331/index.m3u8?
凤凰资讯,http://36.159.28.196:6610/PLTV/77777777/224/3221226324/index.m3u8?
金鹰卡通,http://36.159.28.196:6610/PLTV/77777777/224/3221226404/index.m3u8?
嘉佳卡通,http://36.159.28.196:6610/PLTV/77777777/224/3221226428/index.m3u8?
卡酷少儿,http://36.159.28.196:6610/PLTV/77777777/224/3221226440/index.m3u8?
睛彩篮球,http://36.159.28.196:6610/PLTV/77777777/224/3221225961/index.m3u8?
睛彩青少,http://36.159.28.196:6610/PLTV/77777777/224/3221226055/index.m3u8?
睛彩广场舞,http://36.159.28.196:6610/PLTV/77777777/224/3221226326/index.m3u8?
睛彩竞技,http://36.159.28.196:6610/PLTV/77777777/224/3221225972/index.m3u8?
黑莓动画,http://36.159.28.196:6610/PLTV/77777777/224/3221225710/index.m3u8?
黑莓电影,http://36.159.28.196:6610/PLTV/77777777/224/3221225740/index.m3u8?
啵哒电竞,http://36.159.28.196:6610/PLTV/77777777/224/3221225880/index.m3u8?
中国天气,http://36.159.28.196:6610/PLTV/77777777/224/3221226443/index.m3u8?

广东珠江,http://39.135.46.246:6610/PLTV/77777777/224/3221225717/index.m3u8?
纪实科教,http://39.135.46.246:6610/PLTV/77777777/224/3221226410/index.m3u8?
纪实科教,http://39.135.46.246:6610/PLTV/77777777/224/3221225995/index.m3u8?
纯享4K,http://39.135.46.246:6610/PLTV/77777777/224/3221225726/index.m3u8?
至臻视界,http://39.135.46.246:6610/PLTV/77777777/224/3221226462/index.m3u8?
凤凰香港,http://39.135.46.246:6610/PLTV/77777777/224/3221226321/index.m3u8?
凤凰中文,http://39.135.46.246:6610/PLTV/77777777/224/3221226331/index.m3u8?
凤凰资讯,http://39.135.46.246:6610/PLTV/77777777/224/3221226324/index.m3u8?
金鹰卡通,http://39.135.46.246:6610/PLTV/77777777/224/3221226404/index.m3u8?
嘉佳卡通,http://39.135.46.246:6610/PLTV/77777777/224/3221226428/index.m3u8?
卡酷少儿,http://39.135.46.246:6610/PLTV/77777777/224/3221226440/index.m3u8?
睛彩篮球,http://39.135.46.246:6610/PLTV/77777777/224/3221225961/index.m3u8?
睛彩青少,http://39.135.46.246:6610/PLTV/77777777/224/3221226055/index.m3u8?
睛彩广场舞,http://39.135.46.246:6610/PLTV/77777777/224/3221226326/index.m3u8?
睛彩竞技,http://39.135.46.246:6610/PLTV/77777777/224/3221225972/index.m3u8?
黑莓动画,http://39.135.46.246:6610/PLTV/77777777/224/3221225710/index.m3u8?
黑莓电影,http://39.135.46.246:6610/PLTV/77777777/224/3221225740/index.m3u8?
啵哒电竞,http://39.135.46.246:6610/PLTV/77777777/224/3221225880/index.m3u8?
中国天气,http://39.135.46.246:6610/PLTV/77777777/224/3221226443/index.m3u8?

NewTV频道,#genre#
爱情喜剧,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225698/index.m3u8?servicetype=1
潮妈辣婆,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225709/index.m3u8?servicetype=1
谍战大剧,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225755/index.m3u8?servicetype=1
